ID,Status,StartDate,Year,EndDate,Name,Street,ZIP,M,Description,Latitude,Longitude
7001682,DELINQUENT,01/04/11 00:00,2019,01/04/19 00:00,Business 1324157713,ST JAMES PL,78665,SE,FOOD GROCERY,30.5282401,-97.645725
7001683,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1930603096,E PALM VALLEY BLVD,78665,SE,FOOD RESTAURANT,30.5218201,-97.640095
7001684,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1152988505,DEER CREEK TRL,78665,SE,FOOD SIDEWALK CAFE,30.5239601,-97.646665
7001685,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1384470066,DEER CREEK TRL,78665,SE,FOOD GROCERY,30.5239601,-97.646665
7001686,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 939218041,DEER CREEK TRL,78665,SE,FOOD MANUFACTURER,30.5239601,-97.646665
7001687,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 698968738,DEER CREEK TRL,78665,SE,BEER OFF-SALE,30.5239601,-97.646665
7001688,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 357443858,HIDDEN ACRES DR,78665,SE,FOOD GROCERY,30.5241201,-97.650235
7001689,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 154579598,HIDDEN ACRES DR,78665,SE,FOOD MANUFACTURER,30.5241201,-97.650235
7001690,DELINQUENT,22/02/18 00:00,2019,22/02/19 00:00,Business 892085911,SERVICE,78665,SE,FOOD RESTAURANT,30.5239101,-97.646155
7001691,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 318744745,S KENNEY FORT BLVD,78665,SE,FOOD RESTAURANT,30.5202501,-97.640065
7001692,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1061556522,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5206501,-97.639815
7001693,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 2096196036,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5206501,-97.639815
7001694,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 525094591,SERVICE,78665,SE,LIQ OFF-SALE SERIES 4000,30.5209901,-97.637285
7001695,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 783323970,SERVICE,78665,SE,FOOD CATERERS,30.5207301,-97.638095
7001696,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 25631403,SERVICE,78665,SE,WINE E W/STRONG BEER,30.5207301,-97.638095
7001697,PENDING,29/04/11 00:00,2019,29/04/19 00:00,Business 1295413472,SERVICE,78665,SE,LIQ ON-SALE C-2 W/SS SERIES 2000,30.5208601,-97.638005
7001698,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 526606397,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5208601,-97.638005
7001699,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 368675128,SERVICE,78665,SE,WINE C-2 W/STRONG BEER,30.5212801,-97.638515
7001700,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1621043476,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5212801,-97.638515
7001701,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1909737262,SERVICE,78665,SE,FOOD CATERERS,30.5212801,-97.638515
7001702,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1098939058,SERVICE,78665,SE,FOOD RESTAURANT,30.5212801,-97.638515
7001703,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 200727439,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5212801,-97.638515
7001704,DELINQUENT,11/05/12 00:00,2019,11/05/19 00:00,Business 301114457,SERVICE,78665,SE,FOOD MANUFACTURER,30.5216401,-97.639105
7001705,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1321331190,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE E W/SS SERIES 4000,30.5215901,-97.639395
7001706,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 466820072,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5215901,-97.639395
7001707,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 368092456,S KENNEY FORT BLVD,78665,SE,FOOD RESTAURANT,30.5211501,-97.639155
7001708,PENDING,30/03/12 00:00,2019,30/03/19 00:00,Business 562065810,SERVICE,78665,SE,FOOD RESTAURANT,30.5210601,-97.638935
7001709,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 591715700,SERVICE,78665,SE,FOOD RESTAURANT,30.5210601,-97.638935
7001710,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 721193822,SERVICE,78665,SE,SPECIAL LATE HOURS FOOD,30.5210601,-97.638935
7001711,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 136253767,SERVICE,78665,SE,FOOD RESTAURANT,30.5209101,-97.638765
7001712,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1811241666,SERVICE,78665,SE,WINE E W/STRONG BEER,30.5209101,-97.638765
7001713,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 939101146,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5209101,-97.638765
7001714,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1013023839,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5209101,-97.638765
7001715,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1050922498,SERVICE,78665,SE,FOOD CONFECTIONERY,30.5209101,-97.638765
7001716,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1358937580,SERVICE,78665,SE,FOOD RESTAURANT,30.5211101,-97.638615
7001717,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 132302055,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5211101,-97.638615
7001718,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1409371788,SERVICE,78665,SE,FOOD RESTAURANT,30.5211101,-97.638615
7001719,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1904209242,SERVICE,78665,SE,FOOD RESTAURANT,30.5201701,-97.637705
7001720,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1640243281,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE B W/SS SERIES 4000,30.5212701,-97.639645
7001721,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1230529634,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5212701,-97.639645
7001722,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 743822113,SERVICE,78665,SE,FOOD RESTAURANT,30.5211301,-97.637795
7001723,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1216596033,SERVICE,78665,SE,FOOD RESTAURANT,30.5211301,-97.637795
7001724,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 14658527,S KENNEY FORT BLVD,78665,SE,WINE E W/STRONG BEER,30.5205301,-97.639455
7001725,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 737429926,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5205301,-97.639455
7001726,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1233287329,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5201301,-97.639435
7001727,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 447565812,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE B W/SS SERIES 2000,30.5201301,-97.639435
7001728,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 75209109,S KENNEY FORT BLVD,78665,SE,FOOD SIDEWALK CAFE,30.5204901,-97.639095
7001729,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 974938387,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE B W/SS SERIES 3000,30.5204901,-97.639095
7001730,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 651052153,S KENNEY FORT BLVD,78665,SE,FOOD CATERERS,30.5204901,-97.639095
7001731,APPROVED,30/08/18 00:00,2019,30/08/19 00:00,Business 1184102772,SERVICE,78665,SE,FOOD RESTAURANT,30.5203101,-97.638475
7001732,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1976095406,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5203101,-97.638475
7001733,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 776379521,S KENNEY FORT BLVD,78665,SE,FOOD RESTAURANT,30.5191501,-97.636605
7001734,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 49340554,SERVICE,78665,SE,FOOD SIDEWALK CAFE,30.5206101,-97.638195
7001735,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 2029418351,SERVICE,78665,SE,FOOD MANUFACTURER,30.5206101,-97.638195
7001736,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 96003322,SERVICE,78665,SE,FOOD RESTAURANT,30.5206101,-97.638195
7001737,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1963522352,SERVICE,78665,SE,WINE E W/STRONG BEER,30.5205201,-97.637595
7001738,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 15499379,S KENNEY FORT BLVD,78665,SE,FOOD RESTAURANT,30.5202501,-97.639285
7001739,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 657926423,SERVICE,78665,SE,FOOD RESTAURANT,30.5205401,-97.637305
7001740,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1767164320,SERVICE,78665,SE,FOOD RESTAURANT,30.5202101,-97.638645
7001741,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1152523211,SERVICE,78665,SE,WINE E W/STRONG BEER,30.5202101,-97.638295
7001742,APPROVED,30/08/18 00:00,2019,30/08/19 00:00,Business 1756434355,RAVENWOOD DR,78665,SE,FOOD GROCERY,30.5134701,-97.632325
7001743,APPROVED,30/08/18 00:00,2019,30/08/19 00:00,Business 165913859,RAVENWOOD DR,78665,SE,FOOD MANUFACTURER,30.5134701,-97.632325
7001744,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1487398338,RAVENWOOD DR,78665,SE,LIQ ON-SALE E W/SS SERIES 3000,30.5134701,-97.632325
7001745,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 700468100,RAVENWOOD DR,78665,SE,FOOD MANUFACTURER,30.5134101,-97.632505
7001746,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1749220576,RAVENWOOD DR,78665,SE,FOOD CONFECTIONERY,30.5134101,-97.632505
7001747,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 157877304,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001748,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 2083760571,RAVENWOOD DR,78665,SE,FOOD SHORT TERM PERMIT,30.5141901,-97.632455
7001749,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 89060814,RAVENWOOD DR,78665,SE,FOOD SHORT TERM PERMIT,30.5141901,-97.632455
7001750,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1776722187,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001751,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 109497132,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001752,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 518330329,RAVENWOOD DR,78665,SE,FOOD SHORT TERM PERMIT,30.5141901,-97.632455
7001753,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1423313329,RAVENWOOD DR,78665,SE,FOOD CATERERS,30.5141901,-97.632455
7001754,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 1245024390,RAVENWOOD DR,78665,SE,FOOD SHORT TERM PERMIT,30.5141901,-97.632455
7001755,APPROVED,25/01/18 00:00,2019,25/01/19 00:00,Business 810065803,RAVENWOOD DR,78665,SE,FOOD CONFECTIONERY,30.5141901,-97.632455
7001756,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 672536580,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001757,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1916946054,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001758,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1864237247,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001759,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1357060866,RAVENWOOD DR,78665,SE,LIQ ON-SALE A W/SS SERIES 3000,30.5141901,-97.632455
7001760,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 864757041,RAVENWOOD DR,78665,SE,LIQ ON-SALE E W/SS SERIES 4000,30.5141901,-97.632455
7001761,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 1338820660,RAVENWOOD DR,78665,SE,FOOD MANUFACTURER,30.5133501,-97.631165
7001762,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 1552700799,RAVENWOOD DR,78665,SE,FOOD MANUFACTURER,30.5133501,-97.631165
7001763,PENDING,21/09/12 00:00,2019,21/09/19 00:00,Business 461593688,RAVENWOOD DR,78665,SE,LIQ ON-SALE B W/SS SERIES 4000,30.5133501,-97.631165
7001764,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 727399809,RAVENWOOD DR,78665,SE,FOOD CATERERS,30.5133501,-97.631165
7001765,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 936734508,S KENNEY FORT BLVD,78665,SE,FOOD DISTRIBUTOR,30.5129801,-97.637595
7001766,APPROVED,14/12/12 00:00,2019,14/12/19 00:00,Business 140533552,S KENNEY FORT BLVD,78665,SE,LIQ ON-SALE B W/SS SERIES 1000,30.5129801,-97.637595
7001767,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 58756676,RAVENWOOD DR,78665,SE,FOOD RESTAURANT,30.5134101,-97.632825
7001768,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1375681939,RAVENWOOD DR,78665,SE,SPECIAL LATE HOURS FOOD,30.5134101,-97.632825
7001769,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 1277826254,RAVENWOOD DR,78665,SE,FOOD RESTAURANT,30.5134101,-97.632825
7001770,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 21160782,RAVENWOOD DR,78665,SE,LIQ ON-SALE E W/SS SERIES 2000,30.5134101,-97.632825
7001771,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1291821589,RAVENWOOD DR,78665,SE,FOOD RESTAURANT,30.5134101,-97.632825
7001772,PENDING,30/03/12 00:00,2019,30/03/19 00:00,Business 1160931325,ROSEMOUNT DR,78665,SE,FOOD RESTAURANT,30.5133101,-97.630535
7001773,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 25541428,ROSEMOUNT DR,78665,SE,FOOD RESTAURANT,30.5133101,-97.630535
7001774,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 505030184,ROSEMOUNT DR,78665,SE,FOOD RESTAURANT,30.5133101,-97.630535
7001775,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 355137435,RAINTREE PATH,78664,S,LIQ ON-SALE C-1 W/SS SERIES 1000,30.5103901,-97.649895
7001776,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 342270221,RAINTREE PATH,78664,S,FOOD MOBILE VEHICLE VENDOR,30.5103901,-97.649895
7001777,APPROVED,14/12/12 00:00,2019,14/12/19 00:00,Business 951122637,RAINTREE PATH,78664,S,LIQ ON-SALE C-1 W/SS SERIES 1000,30.5103901,-97.649895
7001778,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1248215855,SPRUCE CV,78664,S,FOOD RESTAURANT,30.5131601,-97.648855
7001779,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 598348018,RAINTREE PATH,78664,S,BEER-TEMP ON-SALE,30.5108101,-97.649845
7001780,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1108879090,RAINTREE PATH,78664,P,FOOD RESTAURANT,30.5103401,-97.649645
7001781,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 896485101,RAINTREE PATH,78664,P,FOOD MANUFACTURER,30.5103401,-97.649645
7001782,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 81102644,RAINTREE PATH,78664,S,FOOD CONFECTIONERY,30.5105101,-97.649915
7001783,APPROVED,11/01/18 00:00,2019,11/01/19 00:00,Business 494026289,SUGAR BERRY CV,78664,S,LIQ ON-SALE E W/SS SERIES 1000,30.5132701,-97.649885
7001784,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1308987631,SUGAR BERRY CV,78664,S,FOOD SIDEWALK CAFE,30.5132701,-97.649885
7001785,PENDING,14/12/12 00:00,2019,14/12/19 00:00,Business 1742150562,SUGAR BERRY CV,78664,S,LIQ ON-SALE C-2 W/SS SERIES 1000,30.5132701,-97.649885
7001786,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 1347015980,SPRUCE CV,78664,S,FOOD RESTAURANT,30.5129201,-97.649395
7001787,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1694457614,FOREST CREEK DR,78665,S,FOOD CONFECTIONERY,30.5071901,-97.641045
7001788,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1730969127,GREY FEATHER DR,78665,P,FOOD RESTAURANT,30.5083101,-97.641545
7001789,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 2074502943,WOODSORREL WAY,78665,P,FOOD MARKET DISTRIBUTOR,30.5066101,-97.643115
7001790,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 677211112,WOODSORREL WAY,78665,P,WINE A W/STRONG BEER,30.5066101,-97.643115
7001791,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1443046456,GREY FEATHER CT,78665,P,FOOD CONFECTIONERY,30.5081701,-97.643155
7001792,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1044817755,DOUBLE CREEK DR,78664,S,FOOD RESTAURANT,30.5072701,-97.644675
7001793,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 68411889,DOUBLE CREEK DR,78664,S,FOOD CONFECTIONERY,30.5072701,-97.644675
7001794,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1299676565,WISTERIA WAY,78664,P,WINE B W/STRONG BEER,30.5095201,-97.648935
7001795,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 796701618,WISTERIA WAY,78664,P,FOOD RESTAURANT,30.5095601,-97.649105
7001796,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1307188912,FORT THOMAS PL,78664,P,FOOD RESTAURANT,30.5081801,-97.645645
7001797,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 780285967,SILVERLEAF LN,78664,S,LIQ ON-SALE C-1 W/SS SERIES 2000,30.5088701,-97.649865
7001798,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 1124807983,SILVERLEAF LN,78664,S,LIQ ON-SALE B W/SS SERIES 2000,30.5088701,-97.649865
7001799,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 106802299,SILVERLEAF LN,78664,S,LIQ ON-SALE C-1 W/SS SERIES 2000,30.5088701,-97.649865
7001800,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1976724273,SILVERLEAF LN,78664,S,LIQ ON-SALE C-1 W/SS SERIES 2000,30.5088701,-97.649865
7001801,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 287614028,LOGAN DR,78664,S,FOOD CATERERS,30.5074901,-97.649825
7001802,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 440854824,LOGAN DR,78664,S,FOOD MANUFACTURER,30.5074901,-97.649825
7001803,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1057136004,LOGAN DR,78664,S,FOOD MANUFACTURER,30.5074901,-97.649825
7001804,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 992925899,LOGAN DR,78664,S,FOOD CATERERS,30.5087101,-97.647395
7001805,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 154188605,LOGAN DR,78664,S,FOOD SIDEWALK CAFE,30.5087101,-97.647395
7001806,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 23274001,LOGAN DR,78664,S,FOOD RESTAURANT,30.5087101,-97.647395
7001807,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 323507890,RAINTREE PATH,78664,S,FOOD RESTAURANT,30.5097601,-97.649835
7001808,APPROVED,19/07/18 00:00,2019,19/07/19 00:00,Business 1663440645,LOGAN DR,78664,S,FOOD RESTAURANT,30.5076401,-97.649765
7001809,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1089563348,LOGAN DR,78664,S,FOOD CONFECTIONERY,30.5080901,-97.649885
7001810,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 949262446,LOGAN DR,78664,S,FOOD MANUFACTURER,30.5080901,-97.649885
7001811,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 242302057,LOGAN DR,78664,S,FOOD MANUFACTURER,30.5080901,-97.649885
7001812,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1414773211,LOGAN DR,78664,S,FOOD GROCERY,30.5080901,-97.649885
7001813,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1665359677,LOGAN DR,78664,S,FOOD GROCERY,30.5080901,-97.649885
7001814,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1434147908,LOGAN DR,78664,S,FOOD MEAT MARKET,30.5080901,-97.649885
7001815,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 267218552,LOGAN DR,78664,S,FOOD MEAT MARKET,30.5080901,-97.649885
7001816,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 1976574964,LOGAN DR,78664,S,LIQ ON-SALE B W/SS SERIES 3000,30.5069801,-97.649925
7001817,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 380606037,LOGAN DR,78664,S,LIQ OFF-SALE SERIES 2000,30.5072801,-97.649875
7001818,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2114446743,LOGAN DR,78664,S,FOOD GROCERY,30.5072801,-97.649875
7001819,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1566032611,LOGAN DR,78664,S,FOOD GROCERY,30.5072801,-97.649875
7001820,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 72755682,LOGAN DR,78664,S,FOOD MEAT MARKET,30.5072801,-97.649875
7001821,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 81295012,LOGAN DR,78664,S,FOOD MEAT MARKET,30.5072801,-97.649875
7001822,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 1867493642,WISTERIA WAY,78664,P,LIQ ON-SALE E W/SS SERIES 4000,30.5097701,-97.649445
7001823,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 354657405,WISTERIA WAY,78664,P,FOOD CATERERS,30.5097701,-97.649445
7001824,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 994645379,WISTERIA WAY,78664,P,WINE E W/STRONG BEER,30.5097701,-97.649445
7001825,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1185970351,SILVERLEAF LN,78664,S,FOOD GROCERY,30.5094201,-97.649845
7001826,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 814428259,SILVERLEAF LN,78664,S,FOOD MANUFACTURER,30.5094201,-97.649845
7001827,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 854075033,SILVERLEAF LN,78664,S,FOOD MEAT MARKET,30.5094201,-97.649845
7001828,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 726498368,SILVERLEAF LN,78664,S,FOOD CONFECTIONERY,30.5094201,-97.649845
7001829,PENDING,29/03/18 00:00,2019,29/03/19 00:00,Business 138373535,SILVERLEAF LN,78664,S,FOOD RESTAURANT,30.5094201,-97.649845
7001830,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1257277841,SERVICE,78665,P,FOOD RESTAURANT,30.5032201,-97.647375
7001831,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 1179638877,HAWTHORN LN,78664,S,LIQ ON-SALE B W/SS SERIES 3000,30.5036201,-97.649755
7001832,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1076661352,HAWTHORN LN,78664,S,LIQ ON-SALE B W/SS SERIES 3000,30.5036201,-97.649755
7001833,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 1460377698,HAWTHORN LN,78664,S,LIQ ON-SALE B W/SS SERIES 3000,30.5036201,-97.649755
7001834,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 78707136,HAWTHORN LN,78664,S,FOOD SIDEWALK CAFE,30.5036201,-97.649755
7001835,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1044336187,HAWTHORN LN,78664,S,FOOD MARKET MANUFACTURER,30.5039401,-97.649885
7001836,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 114203090,HAWTHORN LN,78664,S,FOOD SIDEWALK CAFE,30.5039401,-97.649885
7001837,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 2101156658,HAWTHORN LN,78664,S,LIQ ON-SALE B W/SS SERIES 4000,30.5039401,-97.649885
7001838,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1707827219,PLUME GRASS PL,78665,E,FOOD GROCERY,30.5030701,-97.643395
7001839,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1224965475,PLUME GRASS PL,78665,E,FOOD MEAT MARKET,30.5030701,-97.643395
7001840,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 250078699,PLUME GRASS PL,78665,E,LIQ ON-SALE E W/SS SERIES 2000,30.5030701,-97.643395
7001841,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1378480554,CHINO VALLEY TRL,78665,E,FOOD DRIVE IN,30.5029901,-97.641055
7001842,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 584507223,DOUBLE CREEK DR,78664,S,FOOD MANUFACTURER,30.5057101,-97.644715
7001843,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1854468080,DOUBLE CREEK DR,78664,S,FOOD RESTAURANT,30.5057101,-97.644715
7001844,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 52938427,DOUBLE CREEK DR,78664,S,FOOD RESTAURANT,30.5057101,-97.644715
7001845,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 798952067,DOUBLE CREEK DR,78664,S,FOOD CATERERS,30.5057101,-97.644715
7001846,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 869138895,FOREST CREEK DR,78665,S,FOOD CONFECTIONERY,30.5078701,-97.638615
7001847,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 412829863,FOREST CREEK DR,78665,S,FOOD RESTAURANT,30.5078701,-97.638615
7001848,APPROVED,16/08/18 00:00,2019,16/08/19 00:00,Business 1545370359,FOREST CREEK DR,78665,S,FOOD CATERERS,30.5075501,-97.639905
