PID,ADDRESS,ZIP,TYPE,PERMIT,DECISION,PER_TYPE_DESC,STATUS,StartDate,StartTime,EndDate,EndTime,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,PER_TYPE,CON_N AME,PER_DECISION,APN,X,Y,LATITUDE,LONGITUDE,LastUpdateDate
1001175,"FANNIN AVE",78664,"L033",21175,"INACTIVE","BEER-TEMP ON-SALE","DONE","07/28/2013","12:00 AM","07/28/2014","12:00 AM",26/07/18 00:00,2013,28/07/19 00:00,"L033","Event 1284375521","INACTIVE",5001175,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000233,"BASS LOOP",78665,"L033",20233,"INACTIVE","BEER-TEMP ON-SALE","DONE","07/30/2013","12:00 AM","07/30/2014","12:00 AM",05/08/18 00:00,2013,30/07/19 00:00,"L033","Event 808003884","INACTIVE",5000233,-10381708.2212,5623050.0627,30.54979,-97.663425,19/02/19 14:46
1000462,"CHISHOLM TRAIL RD",78681,"L271",20462,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","07/30/2013","12:00 AM","07/30/2014","12:00 AM",19/08/18 00:00,2013,30/07/19 00:00,"L271","Event 1177644402","INACTIVE",5000462,-10385176.2601,5621345.7462,30.53896,-97.694585,19/02/19 14:46
1000065,"HIDDEN VALLEY DR",78665,"L033",20065,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/01/2018,"12:00 AM",06/01/2019,"12:00 AM",02/05/18 00:00,2013,01/06/19 00:00,"L033","Event 2025566458","INACTIVE",5000065,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000335,"WILDERNESS PATH",78665,"L033",20335,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/01/2018,"12:00 AM",06/01/2019,"12:00 AM",02/05/18 00:00,2013,01/06/19 00:00,"L033","Event 311501999","INACTIVE",5000335,-10382242.8394,5621741.6383,30.54148,-97.668225,19/02/19 14:46
1000060,"HIDDEN VALLEY DR",78665,"L033",20060,"APPROVED","BEER-TEMP ON-SALE","OPEN",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/06/18 00:00,2013,02/06/19 00:00,"L033","Event 1674721561","APPROVED",5000060,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000221,"CYPRESS CV",78665,"L271",20221,"","LIQUOR TEMPORARY ON-SALE","OPEN",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",28/05/18 10:35,2013,02/06/19 00:00,"L271","Event 599693760","",5000221,-10383829.9517,5623036.814,30.5497,-97.682485,19/02/19 14:46
1000281,"SHELTIE LN",78664,"L271",20281,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",15/06/18 00:00,2013,02/06/19 00:00,"L271","Event 1615559955","INACTIVE",5000281,-10380716.5904,5621631.3557,30.54078,-97.654515,19/02/19 14:46
1000703,"HIDDEN ACRES DR",78665,"L271",20703,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",15/06/18 00:00,2013,02/06/19 00:00,"L271","Event 1321088168","INACTIVE",5000703,-10380452.2464,5618826.3478,30.52296,-97.652145,19/02/19 14:46
1000942,"FANNIN AVE",78664,"L021",20942,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 1000287022","INACTIVE",5000942,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000943,"FANNIN AVE",78664,"L021",20943,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 1635049516","INACTIVE",5000943,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000944,"FANNIN AVE",78664,"L021",20944,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 238684832","INACTIVE",5000944,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000945,"FANNIN AVE",78664,"L021",20945,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 1783595246","INACTIVE",5000945,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000946,"FANNIN AVE",78664,"L021",20946,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 841734313","INACTIVE",5000946,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000947,"FANNIN AVE",78664,"L021",20947,"INACTIVE","TEMP. WINE","DONE",06/02/2018,"12:00 AM",06/02/2019,"12:00 AM",14/04/18 00:00,2013,02/06/19 00:00,"L021","Event 889499911","INACTIVE",5000947,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000061,"HIDDEN VALLEY DR",78665,"L033",20061,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",15/06/18 00:00,2013,03/06/19 00:00,"L033","Event 1978736410","INACTIVE",5000061,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000064,"HIDDEN VALLEY DR",78665,"L033",20064,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",25/05/18 00:00,2013,03/06/19 00:00,"L033","Event 641364737","INACTIVE",5000064,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000071,"HIDDEN VALLEY DR",78665,"L033",20071,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",18/05/18 00:00,2013,03/06/19 00:00,"L033","Event 240156183","INACTIVE",5000071,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000996,"FANNIN AVE",78664,"L271",20996,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 1639169550","INACTIVE",5000996,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000997,"FANNIN AVE",78664,"L271",20997,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 220342069","INACTIVE",5000997,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000998,"FANNIN AVE",78664,"L271",20998,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 2086397086","INACTIVE",5000998,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000999,"FANNIN AVE",78664,"L271",20999,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 2002221580","INACTIVE",5000999,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001000,"FANNIN AVE",78664,"L271",21000,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 127194287","INACTIVE",5001000,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001001,"FANNIN AVE",78664,"L271",21001,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/03/2018,"12:00 AM",06/03/2019,"12:00 AM",17/06/18 00:00,2013,03/06/19 00:00,"L271","Event 793379883","INACTIVE",5001001,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000063,"HIDDEN VALLEY DR",78665,"L033",20063,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/04/2018,"12:00 AM",06/04/2019,"12:00 AM",28/04/18 00:00,2013,04/06/19 00:00,"L033","Event 927164534","INACTIVE",5000063,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000137,"N IH 35 FR",78681,"L033",20137,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/04/2018,"12:00 AM",06/04/2019,"12:00 AM",07/04/18 00:00,2013,04/06/19 00:00,"L033","Event 1299606676","INACTIVE",5000137,-10385520.2123,5625379.6361,30.56458,-97.697675,19/02/19 14:46
1000059,"HIDDEN VALLEY DR",78665,"L033",20059,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",15/04/18 00:00,2013,05/06/19 00:00,"L033","Event 2117235231","INACTIVE",5000059,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000062,"HIDDEN VALLEY DR",78665,"L033",20062,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",27/05/18 00:00,2013,05/06/19 00:00,"L033","Event 251250639","INACTIVE",5000062,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1001110,"FANNIN AVE",78664,"L021",21110,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 697906262","INACTIVE",5001110,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001111,"FANNIN AVE",78664,"L021",21111,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 56102163","INACTIVE",5001111,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001112,"FANNIN AVE",78664,"L021",21112,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 331533481","INACTIVE",5001112,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001113,"FANNIN AVE",78664,"L021",21113,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 1037590160","INACTIVE",5001113,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001114,"FANNIN AVE",78664,"L021",21114,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 1995865471","INACTIVE",5001114,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001115,"FANNIN AVE",78664,"L021",21115,"INACTIVE","TEMP. WINE","DONE",06/05/2018,"12:00 AM",06/05/2019,"12:00 AM",20/06/18 00:00,2013,05/06/19 00:00,"L021","Event 1908514695","INACTIVE",5001115,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000067,"HIDDEN VALLEY DR",78665,"L033",20067,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",28/05/18 00:00,2013,06/06/19 00:00,"L033","Event 1610112862","INACTIVE",5000067,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000070,"HIDDEN VALLEY DR",78665,"L033",20070,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",05/05/18 00:00,2013,06/06/19 00:00,"L033","Event 814093100","INACTIVE",5000070,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000136,"N IH 35 FR",78681,"L033",20136,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",05/04/18 00:00,2013,06/06/19 00:00,"L033","Event 1242606290","INACTIVE",5000136,-10385520.2123,5625379.6361,30.56458,-97.697675,19/02/19 14:46
1001104,"FANNIN AVE",78664,"L021",21104,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 339855867","INACTIVE",5001104,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001105,"FANNIN AVE",78664,"L021",21105,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 1903696645","INACTIVE",5001105,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001106,"FANNIN AVE",78664,"L021",21106,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 963556823","INACTIVE",5001106,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001107,"FANNIN AVE",78664,"L021",21107,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 1855995538","INACTIVE",5001107,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001108,"FANNIN AVE",78664,"L021",21108,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 547084270","INACTIVE",5001108,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001109,"FANNIN AVE",78664,"L021",21109,"INACTIVE","TEMP. WINE","DONE",06/06/2018,"12:00 AM",06/06/2019,"12:00 AM",20/06/18 00:00,2013,06/06/19 00:00,"L021","Event 168223280","INACTIVE",5001109,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000066,"HIDDEN VALLEY DR",78665,"L033",20066,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/07/2018,"12:00 AM",06/07/2019,"12:00 AM",22/05/18 00:00,2013,07/06/19 00:00,"L033","Event 1980373532","INACTIVE",5000066,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000068,"HIDDEN VALLEY DR",78665,"L033",20068,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/07/2018,"12:00 AM",06/07/2019,"12:00 AM",04/05/18 00:00,2013,07/06/19 00:00,"L033","Event 1034820704","INACTIVE",5000068,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1000069,"HIDDEN VALLEY DR",78665,"L033",20069,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/07/2018,"12:00 AM",06/07/2019,"12:00 AM",14/05/18 00:00,2013,07/06/19 00:00,"L033","Event 1320160624","INACTIVE",5000069,-10382915.6383,5624794.0225,30.56086,-97.674275,19/02/19 14:46
1001314,"MCNEIL RD",78681,"L271",21314,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/07/2018,"12:00 AM",06/07/2019,"12:00 AM",15/06/18 00:00,2013,07/06/19 00:00,"L271","Event 1830043689","INACTIVE",5001314,-10384825.0611,5614297.2073,30.49417,-97.691425,19/02/19 14:46
1000013,"DELL WAY",78664,"L271",20013,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/08/2018,"12:00 AM",06/08/2019,"12:00 AM",31/05/18 00:00,2013,08/06/19 00:00,"L271","Event 1218960712","INACTIVE",5000013,-10382280.8692,5613087.5113,30.48648,-97.668575,19/02/19 14:46
1000139,"N IH 35 FR",78681,"L033",20139,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/08/2018,"12:00 AM",06/08/2019,"12:00 AM",02/05/18 00:00,2013,08/06/19 00:00,"L033","Event 54573837","INACTIVE",5000139,-10385520.2123,5625379.6361,30.56458,-97.697675,19/02/19 14:46
1000267," "," ","L033",20267,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/08/2018,"12:00 AM",06/08/2019,"12:00 AM",15/05/18 00:00,2013,08/06/19 00:00,"L033","Event 726929986","INACTIVE",5000267,-10381993.1317,5608212.0079,30.45548,-97.665985,19/02/19 14:46
1000633,"BUCKEYE LN",78664,"L271",20633,"","LIQUOR TEMPORARY ON-SALE","OPEN",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",20/05/18 09:29,2013,09/06/19 00:00,"L271","Event 406541391","",5000633,-10381222.8592,5619707.4732,30.52856,-97.659065,19/02/19 14:46
1000858,"FANNIN AVE",78664,"L021",20858,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 1490581784","INACTIVE",5000858,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000859,"FANNIN AVE",78664,"L021",20859,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 1100449631","INACTIVE",5000859,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000860,"FANNIN AVE",78664,"L021",20860,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 328193953","INACTIVE",5000860,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000861,"FANNIN AVE",78664,"L021",20861,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 2129631131","INACTIVE",5000861,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000862,"FANNIN AVE",78664,"L021",20862,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 619488902","INACTIVE",5000862,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000863,"FANNIN AVE",78664,"L021",20863,"INACTIVE","TEMP. WINE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",06/06/18 11:52,2013,09/06/19 00:00,"L021","Event 628353659","INACTIVE",5000863,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000990,"FANNIN AVE",78664,"L271",20990,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 31597555","INACTIVE",5000990,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000991,"FANNIN AVE",78664,"L271",20991,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 1264001891","INACTIVE",5000991,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000992,"FANNIN AVE",78664,"L271",20992,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 388976298","INACTIVE",5000992,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000993,"FANNIN AVE",78664,"L271",20993,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 10155400","INACTIVE",5000993,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000994,"FANNIN AVE",78664,"L271",20994,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 441873678","INACTIVE",5000994,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000995,"FANNIN AVE",78664,"L271",20995,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/09/2018,"12:00 AM",06/09/2019,"12:00 AM",17/06/18 00:00,2013,09/06/19 00:00,"L271","Event 1016567383","INACTIVE",5000995,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000503,"WHITLOW WAY",78665,"L271",20503,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/10/2018,"12:00 AM",06/10/2019,"12:00 AM",22/07/18 00:00,2013,10/06/19 00:00,"L271","Event 312431996","INACTIVE",5000503,-10377560.8415,5620250.0461,30.532,-97.626175,19/02/19 14:46
1000634,"BUCKEYE LN",78664,"L271",20634,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/10/2018,"12:00 AM",06/10/2019,"12:00 AM",25/05/18 00:00,2013,10/06/19 00:00,"L271","Event 1140968191","INACTIVE",5000634,-10381222.8592,5619707.4732,30.52856,-97.659065,19/02/19 14:46
1000697,"HIDDEN ACRES DR",78665,"L033",20697,"INACTIVE","BEER-TEMP ON-SALE","DONE",06/10/2018,"12:00 AM",06/10/2019,"12:00 AM",15/06/18 00:00,2013,10/06/19 00:00,"L033","Event 944675573","INACTIVE",5000697,-10380452.2464,5618826.3478,30.52296,-97.652145,19/02/19 14:46
1000827,"N MAYS ST",78664,"L271",20827,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/10/2018,"12:00 AM",06/10/2019,"12:00 AM",07/02/18 00:00,2013,10/06/19 00:00,"L271","Event 748684159","INACTIVE",5000827,-10383497.202,5617693.9094,30.51576,-97.679495,19/02/19 14:46
1000001,"LOUIS HENNA BLVD",78664,"L021",20001,"INACTIVE","TEMP. WINE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",01/07/18 00:00,2013,11/06/19 00:00,"L021","Event 678711033","INACTIVE",5000001,-10378816.5629,5613323.095,30.48798,-97.637455,19/02/19 14:46
1000074,"LYNDA SUE ST",78681,"L271",20074,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",15/05/18 00:00,2013,11/06/19 00:00,"L271","Event 134701067","INACTIVE",5000074,-10385026.5888,5613330.1951,30.48802,-97.693235,19/02/19 14:46
1000088,"E MESSICK LOOP",78681,"L271",20088,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",04/06/18 00:00,2013,11/06/19 00:00,"L271","Event 1685969381","INACTIVE",5000088,-10385958.5517,5613331.8449,30.48804,-97.701605,19/02/19 14:46
1000984,"FANNIN AVE",78664,"L271",20984,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 320878104","INACTIVE",5000984,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000985,"FANNIN AVE",78664,"L271",20985,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 969600224","INACTIVE",5000985,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000986,"FANNIN AVE",78664,"L271",20986,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 712077442","INACTIVE",5000986,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000987,"FANNIN AVE",78664,"L271",20987,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 1551946395","INACTIVE",5000987,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000988,"FANNIN AVE",78664,"L271",20988,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 726787929","INACTIVE",5000988,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000989,"FANNIN AVE",78664,"L271",20989,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",06/11/2018,"12:00 AM",06/11/2019,"12:00 AM",17/06/18 00:00,2013,11/06/19 00:00,"L271","Event 111991025","INACTIVE",5000989,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001098,"FANNIN AVE",78664,"L021",21098,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 195096755","INACTIVE",5001098,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001099,"FANNIN AVE",78664,"L021",21099,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 1142884209","INACTIVE",5001099,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001100,"FANNIN AVE",78664,"L021",21100,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 361943717","INACTIVE",5001100,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001101,"FANNIN AVE",78664,"L021",21101,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 1035150665","INACTIVE",5001101,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001102,"FANNIN AVE",78664,"L021",21102,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 1516863090","INACTIVE",5001102,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001103,"FANNIN AVE",78664,"L021",21103,"INACTIVE","TEMP. WINE","DONE",06/12/2018,"12:00 AM",06/12/2019,"12:00 AM",20/06/18 00:00,2013,12/06/19 00:00,"L021","Event 2022018509","INACTIVE",5001103,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001092,"FANNIN AVE",78664,"L021",21092,"INACTIVE","TEMP. WINE","DONE","06/13/2013","12:00 AM","06/13/2014","12:00 AM",20/06/18 00:00,2013,13/06/19 00:00,"L021","Event 1746970814","INACTIVE",5001092,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001093,"FANNIN AVE",78664,"L021",21093,"INACTIVE","TEMP. WINE","DONE","06/13/2013","12:00 AM","06/13/2014","12:00 AM",20/06/18 00:00,2013,13/06/19 00:00,"L021","Event 612779712","INACTIVE",5001093,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001094,"FANNIN AVE",78664,"L021",21094,"INACTIVE","TEMP. WINE","DONE","06/13/2013","12:00 AM","06/13/2014","12:00 AM",20/06/18 00:00,2013,13/06/19 00:00,"L021","Event 1764214429","INACTIVE",5001094,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
